ref,after,class,type,lemma,normalized,strong,number,gender,case,gloss,domain,ln,morph,unicode,id,wordOrder,LeafName,word,bookLong,bookNum,bookShort,chapter,verse,parents,Parent1Name,Parent1Type,Parent1Appos,Parent1Class,Parent1Rule,Parent1Role,Parent1Cltype,Parent1Unit,Parent1Junction,Parent1SN,Parent1WGN,Parent2Name,Parent2Type,Parent2Appos,Parent2Class,Parent2Rule,Parent2Role,Parent2Cltype,Parent2Unit,Parent2Junction,Parent2SN,Parent2WGN,Parent3Name,Parent3Type,Parent3Appos,Parent3Class,Parent3Rule,Parent3Role,Parent3Cltype,Parent3Unit,Parent3Junction,Parent3SN,Parent3WGN,Parent4Name,Parent4Type,Parent4Appos,Parent4Class,Parent4Rule,Parent4Role,Parent4Cltype,Parent4Unit,Parent4Junction,Parent4SN,Parent4WGN,Parent5Name,Parent5Type,Parent5Appos,Parent5Class,Parent5Rule,Parent5Role,Parent5Cltype,Parent5Unit,Parent5Junction,Parent5SN,Parent5WGN,Parent6Name,Parent6Type,Parent6Appos,Parent6Class,Parent6Rule,Parent6Role,Parent6Cltype,Parent6Unit,Parent6Junction,Parent6SN,Parent6WGN,Parent7Name,Parent7Type,Parent7Appos,Parent7Class,Parent7Rule,Parent7Role,Parent7Cltype,Parent7Unit,Parent7Junction,Parent7SN,Parent7WGN,discontinuous,Parent8Name,Parent8Type,Parent8Appos,Parent8Class,Parent8Rule,Parent8Role,Parent8Cltype,Parent8Unit,Parent8Junction,Parent8SN,Parent8WGN,Parent9Name,Parent9Type,Parent9Appos,Parent9Class,Parent9Rule,Parent9Role,Parent9Cltype,Parent9Unit,Parent9Junction,Parent9SN,Parent9WGN,junction,Parent10Name,Parent10Type,Parent10Appos,Parent10Class,Parent10Rule,Parent10Role,Parent10Cltype,Parent10Unit,Parent10Junction,Parent10SN,Parent10WGN,Parent11Name,Parent11Type,Parent11Appos,Parent11Class,Parent11Rule,Parent11Role,Parent11Cltype,Parent11Unit,Parent11Junction,Parent11SN,Parent11WGN,role,referent,person,tense,voice,mood,frame,subjref,Parent12Name,Parent12Type,Parent12Appos,Parent12Class,Parent12Rule,Parent12Role,Parent12Cltype,Parent12Unit,Parent12Junction,Parent12SN,Parent12WGN,Parent13Name,Parent13Type,Parent13Appos,Parent13Class,Parent13Rule,Parent13Role,Parent13Cltype,Parent13Unit,Parent13Junction,Parent13SN,Parent13WGN,Parent14Name,Parent14Type,Parent14Appos,Parent14Class,Parent14Rule,Parent14Role,Parent14Cltype,Parent14Unit,Parent14Junction,Parent14SN,Parent14WGN,Parent15Name,Parent15Type,Parent15Appos,Parent15Class,Parent15Rule,Parent15Role,Parent15Cltype,Parent15Unit,Parent15Junction,Parent15SN,Parent15WGN,Parent16Name,Parent16Type,Parent16Appos,Parent16Class,Parent16Rule,Parent16Role,Parent16Cltype,Parent16Unit,Parent16Junction,Parent16SN,Parent16WGN,Parent17Name,Parent17Type,Parent17Appos,Parent17Class,Parent17Rule,Parent17Role,Parent17Cltype,Parent17Unit,Parent17Junction,Parent17SN,Parent17WGN,Parent18Name,Parent18Type,Parent18Appos,Parent18Class,Parent18Rule,Parent18Role,Parent18Cltype,Parent18Unit,Parent18Junction,Parent18SN,Parent18WGN,degree,Parent19Name,Parent19Type,Parent19Appos,Parent19Class,Parent19Rule,Parent19Role,Parent19Cltype,Parent19Unit,Parent19Junction,Parent19SN,Parent19WGN,Parent20Name,Parent20Type,Parent20Appos,Parent20Class,Parent20Rule,Parent20Role,Parent20Cltype,Parent20Unit,Parent20Junction,Parent20SN,Parent20WGN,Parent21Name,Parent21Type,Parent21Appos,Parent21Class,Parent21Rule,Parent21Role,Parent21Cltype,Parent21Unit,Parent21Junction,Parent21SN,Parent21WGN,Parent22Name,Parent22Type,Parent22Appos,Parent22Class,Parent22Rule,Parent22Role,Parent22Cltype,Parent22Unit,Parent22Junction,Parent22SN,Parent22WGN,Parent23Name,Parent23Type,Parent23Appos,Parent23Class,Parent23Rule,Parent23Role,Parent23Cltype,Parent23Unit,Parent23Junction,Parent23SN,Parent23WGN,Parent24Name,Parent24Type,Parent24Appos,Parent24Class,Parent24Rule,Parent24Role,Parent24Cltype,Parent24Unit,Parent24Junction,Parent24SN,Parent24WGN
TIT 2:8!5, ,det,,ὁ,ὁ,3588,singular,masculine,nominative,he who is,092004,92.24,T-NSM,ὁ,n56002008005,114755,w,ὁ,Titus,17,Titus,2,8,7,wg,,,np,NpPp,s,,,,,262,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,sentence,,,,,,,,,16,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!6, ,prep,,ἐκ,ἐξ,1537,,,,of the,039001 090003,39.6 90.16,PREP,ἐξ,n56002008006,114756,w,ἐξ,Titus,17,Titus,2,8,8,wg,,,pp,PrepNp,,,,,,263,wg,,,np,NpPp,s,,,,,262,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,sentence,,,,,,,,,16,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!7, ,adj,,ἐναντίος,ἐναντίας,1727,singular,feminine,genitive,contrary,039001,39.6,A-GSF,ἐναντίας,n56002008007,114757,w,ἐναντίας,Titus,17,Titus,2,8,8,wg,,,pp,PrepNp,,,,,,263,wg,,,np,NpPp,s,,,,,262,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,sentence,,,,,,,,,16,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!8, ,verb,,ἐντρέπω,ἐντραπῇ,1788,singular,,,may be ashamed,025018,25.196,V-2APS-3S,ἐντραπῇ,n56002008008,114758,w,ἐντραπῇ,Titus,17,Titus,2,8,6,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,sentence,,,,,,,,,16,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,third,aorist,passive,subjunctive,A0:n56002008005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!10, ,verb,,ἔχω,ἔχων,2192,singular,masculine,nominative,having,,,V-PAP-NSM,ἔχων,n56002008010,114759,w,ἔχων,Titus,17,Titus,2,8,7,wg,,,cl,V-O,adv,,,,,264,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,sentence,,,,,,,,,16,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,active,participle,A0:n56002008005 A1:n56002008011,n56002008005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!11, ,verb,,λέγω,λέγειν,3004,,,,to say,033006,33.69,V-PAN,λέγειν,n56002008011,114760,w,λέγειν,Titus,17,Titus,2,8,8,wg,,,cl,V-ADV-O,o,,,,,265,wg,,,cl,V-O,adv,,,,,264,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,sentence,,,,,,,,,16,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,active,infinitive,A0:n56002008005 A1:n56002008009,n56002008005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!12, ,prep,,περί,περί,4012,,,,concerning,090006,90.24,PREP,περὶ,n56002008012,114761,w,περὶ,Titus,17,Titus,2,8,9,wg,,,pp,PrepNp,adv,,,,,266,wg,,,cl,V-ADV-O,o,,,,,265,wg,,,cl,V-O,adv,,,,,264,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,,sentence,,,,,,,,,16,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!13, ,pron,personal,ἐγώ,ἡμῶν,1473,plural,,genitive,us,092002,92.4,P-1GP,ἡμῶν,n56002008013,114762,w,ἡμῶν,Titus,17,Titus,2,8,9,wg,,,pp,PrepNp,adv,,,,,266,wg,,,cl,V-ADV-O,o,,,,,265,wg,,,cl,V-O,adv,,,,,264,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,true,sentence,,,,,,,,,16,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n56001001001 n56001004001 n56002002001 n56002003001 n56002004004 n56002006002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!9, ,adj,,μηδείς,μηδέν,3367,singular,neuter,accusative,nothing,092004,92.23,A-ASN-N,μηδὲν,n56002008009,114763,w,μηδὲν,Titus,17,Titus,2,8,9,wg,,,np,NpAdjp,o,,,,,267,wg,,,cl,V-ADV-O,o,,,,,265,wg,,,cl,V-O,adv,,,,,264,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,,sentence,,,,,,,,,16,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:8!14,.,adj,,φαῦλος,φαῦλον,5337,singular,neuter,accusative,evil,088015,88.116,A-ASN,φαῦλον.,n56002008014,114764,w,φαῦλον,Titus,17,Titus,2,8,9,wg,,,np,NpAdjp,o,,,,,267,wg,,,cl,V-ADV-O,o,,,,,265,wg,,,cl,V-O,adv,,,,,264,wg,,,cl,S-V-ADV,,,,,,261,wg,,,,sub-CL,adv,,,,,260,wg,,,cl,,,,,,,249,wg,,,,,,,,,,248,,sentence,,,,,,,,,16,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!1, ,noun,common,δοῦλος (II),δούλους,1401,plural,masculine,accusative,Servants,087005,87.76,N-APM,δούλους,n56002009001,114765,w,δούλους,Titus,17,Titus,2,9,5,wg,,,cl,S-IO-V-ADV,,,,,,270,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!2, ,adj,,ἴδιος,ἰδίοις,2398,plural,masculine,dative,to their own,057001,57.4,A-DPM,ἰδίοις,n56002009002,114766,w,ἰδίοις,Titus,17,Titus,2,9,6,wg,,,np,AdjpNp,io,,,,,271,wg,,,cl,S-IO-V-ADV,,,,,,270,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n56002009001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!3, ,noun,common,δεσπότης,δεσπόταις,1203,plural,masculine,dative,masters,057001,57.13,N-DPM,δεσπόταις,n56002009003,114767,w,δεσπόταις,Titus,17,Titus,2,9,6,wg,,,np,AdjpNp,io,,,,,271,wg,,,cl,S-IO-V-ADV,,,,,,270,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!4, ,verb,,ὑποτάσσω,ὑποτάσσεσθαι,5293,,,,are to be subject,036003,36.18,V-PMN,ὑποτάσσεσθαι,n56002009004,114768,w,ὑποτάσσεσθαι,Titus,17,Titus,2,9,5,wg,,,cl,S-IO-V-ADV,,,,,,270,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,middle,infinitive,A1:n56002009001 A2:n56002009003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!5, ,prep,,ἐν,ἐν,1722,,,,in,089004,89.5,PREP,ἐν,n56002009005,114769,w,ἐν,Titus,17,Titus,2,9,6,wg,,,pp,PrepNp,adv,,,,,272,wg,,,cl,S-IO-V-ADV,,,,,,270,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!6,",",adj,,πᾶς,πᾶσιν,3956,plural,neuter,dative,everything,059003,59.23,A-DPN,"πᾶσιν,",n56002009006,114770,w,πᾶσιν,Titus,17,Titus,2,9,6,wg,,,pp,PrepNp,adv,,,,,272,wg,,,cl,S-IO-V-ADV,,,,,,270,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!7, ,adj,,εὐάρεστος,εὐαρέστους,2101,plural,masculine,accusative,well-pleasing,025008,25.94,A-APM,εὐαρέστους,n56002009007,114771,w,εὐαρέστους,Titus,17,Titus,2,9,5,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!8,",",verb,,εἰμί,εἶναι,1510,,,,to be,,,V-PAN,"εἶναι,",n56002009008,114772,w,εἶναι,Titus,17,Titus,2,9,5,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vc,,,present,active,infinitive,,n56002009001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!9, ,adv,,μή,μή,3361,,,,not,,,PRT-N,μὴ,n56002009009,114773,w,μὴ,Titus,17,Titus,2,9,7,wg,,,cl,,,,,,,275,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:9!10,",",verb,,ἀντιλέγω,ἀντιλέγοντας,483,plural,masculine,accusative,gainsaying,033052,33.455,V-PAP-APM,"ἀντιλέγοντας,",n56002009010,114774,w,ἀντιλέγοντας,Titus,17,Titus,2,9,7,wg,,,cl,,,,,,,275,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,active,participle,A0:n56002009001,n56002009001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:10!1, ,adv,,μή,μή,3361,,,,not,,,PRT-N,μὴ,n56002010001,114775,w,μὴ,Titus,17,Titus,2,10,8,wg,,,cl,ADV-V,adv,,,,,276,wg,,,cl,,,,,,,275,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:10!2,",",verb,,νοσφίζω,νοσφιζομένους,3557,plural,masculine,accusative,pilfering,057021,57.246,V-PMP-APM,"νοσφιζομένους,",n56002010002,114776,w,νοσφιζομένους,Titus,17,Titus,2,10,8,wg,,,cl,ADV-V,adv,,,,,276,wg,,,cl,,,,,,,275,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,middle,participle,A0:n56002009001,n56002009001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:10!3, ,conj,,ἀλλά,ἀλλά,235,,,,but,089023,89.125,CONJ,ἀλλὰ,n56002010003,114777,w,ἀλλὰ,Titus,17,Titus,2,10,7,wg,group,,,,,,,,,277,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:10!4, ,adj,,πᾶς,πᾶσαν,3956,singular,feminine,accusative,all,058004 059003,58.28 59.23,A-ASF,πᾶσαν,n56002010004,114778,w,πᾶσαν,Titus,17,Titus,2,10,9,wg,,,np,All-NP,o,,,,,279,wg,,,cl,O-V,,,,,,278,wg,group,,,,,,,,,277,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,,sentence,,,,,,,,,17,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:10!5, ,noun,common,πίστις,πίστιν,4102,singular,feminine,accusative,fidelity,031009,31.85 31.88,N-ASF,πίστιν,n56002010005,114779,w,πίστιν,Titus,17,Titus,2,10,10,wg,,,np,NpAdjp,,,,,,280,wg,,,np,All-NP,o,,,,,279,wg,,,cl,O-V,,,,,,278,wg,group,,,,,,,,,277,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:10!7,",",adj,,ἀγαθός,ἀγαθήν,18,singular,feminine,accusative,good,065003 088001,65.20 88.1,A-ASF,"ἀγαθήν,",n56002010007,114780,w,ἀγαθήν,Titus,17,Titus,2,10,10,wg,,,np,NpAdjp,,,,,,280,wg,,,np,All-NP,o,,,,,279,wg,,,cl,O-V,,,,,,278,wg,group,,,,,,,,,277,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,true,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 2:10!6, ,verb,,ἐνδείκνυμι,ἐνδεικνυμένους,1731,plural,masculine,accusative,showing,028003,28.51,V-PMP-APM,ἐνδεικνυμένους,n56002010006,114781,w,ἐνδεικνυμένους,Titus,17,Titus,2,10,8,wg,,,cl,O-V,,,,,,278,wg,group,,,,,,,,,277,wg,,,,CLaCL,adv,,,,,274,wg,,,cl,P-VC-ADV,,,,,,273,wg,,,cl,,,,,,,269,wg,,,,,,,,,,268,sentence,,,,,,,,,17,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,middle,participle,A0:n56002009001 A1:n56002010005,n56002009001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
